Experiment -> WED
Endowment  ->   0.00
Chance to play computer ->   0.10%
(Left = 0 ; Right = 1)
Round    Subj   Part    Subj Choice  Part Choice    Pay off   Tot Earn
 120      9      7          1            1             0.04       5.92
 120     10      5          1            1             0.04       6.27
 120     11      1          1            1             0.04       7.09
 120     12      3          1            1             0.04       5.63
 121      1     12          0            0             0.07       5.97
 121      2      4          1            1             0.04       5.96
 121      3      9          0            1             0.00       6.91
 121      4      2          1            1             0.04       5.54
 121      5     11          1            1             0.04       5.82
 121      6      8          0            1             0.00       6.42
 121      7     10          1            1             0.04       6.78
 121      8      6          1            0             0.12       5.86
 121      9      3          1            0             0.12       6.04
 121     10      7          1            1             0.04       6.31
 121     11      5          1            1             0.04       7.13
 121     12      1          0            0             0.07       5.70
 122      1     12          0            0             0.07       6.04
 122      2      4          1            0             0.12       6.08
 122      3      9          0            1             0.00       6.91
 122      4      2          0            1             0.00       5.54
 122      5     11          1            0             0.12       5.94
 122      6      8          1            0             0.12       6.54
 122      7     10          0            1             0.00       6.78
 122      8      6          0            1             0.00       5.86
 122      9      3          1            0             0.12       6.16
 122     10      7          1            0             0.12       6.43
 122     11      5          0            1             0.00       7.13
 122     12      1          0            0             0.07       5.77
 123      1     12          0            0             0.07       6.11
 123      2      4          1            0             0.12       6.20
 123      3      9          1            1             0.04       6.95
 123      4      2          0            1             0.00       5.54
 123      5     11          1            1             0.04       5.98
 123      6      8          0            0             0.07       6.61
 123      7     10          1            1             0.04       6.82
 123      8      6          0            0             0.07       5.93
 123      9      3          1            1             0.04       6.20
 123     10      7          1            1             0.04       6.47
 123     11      5          1            1             0.04       7.17
 123     12      1          0            0             0.07       5.84
 124      1     12          0            0             0.07       6.18
 124      2      4          1            1             0.04       6.24
 124      3      9          1            1             0.04       6.99
 124      4      2          1            1             0.04       5.58
 124      5     11          1            1             0.04       6.02
 124      6      8          0            0             0.07       6.68
 124      7     10          1            1             0.04       6.86
 124      8      6          0            0             0.07       6.00
 124      9      3          1            1             0.04       6.24
 124     10      7          1            1             0.04       6.51
 124     11      5          1            1             0.04       7.21
 124     12      1          0            0             0.07       5.91
 125      1     12          0            0             0.07       6.25
 125      2      4          1            1             0.04       6.28
 125      3      9          1            1             0.04       7.03
 125      4      2          1            1             0.04       5.62
 125      5     11          1            1             0.04       6.06
 125      6      8          0            0             0.07       6.75
 125      7     10          1            1             0.04       6.90
 125      8      6          0            0             0.07       6.07
 125      9      3          1            1             0.04       6.28
 125     10      7          1            1             0.04       6.55
 125     11      5          1            1             0.04       7.25
 125     12      1          0            0             0.07       5.98
 126      1     12          0            1             0.00       6.25
 126      2      4          1            1             0.04       6.32
 126      3      9          1            1             0.04       7.07
 126      4      2          1            1             0.04       5.66
 126      5     11          1            1             0.04       6.10
 126      6      8          0            0             0.07       6.82
 126      7     10          1            1             0.04       6.94
 126      8      6          0            0             0.07       6.14
 126      9      3          1            1             0.04       6.32
 126     10      7          1            1             0.04       6.59
 126     11      5          1            1             0.04       7.29
 126     12      1          1            0             0.12       6.10
 127      1     12          1            0             0.12       6.37
 127      2      4          1            1             0.04       6.36
 127      3      9          1            1             0.04       7.11
 127      4      2          1            1             0.04       5.70
 127      5     11          1            1             0.04       6.14
 127      6      8          0            0             0.07       6.89
 127      7     10          1            1             0.04       6.98
 127      8      6          0            0             0.07       6.21
 127      9      3          1            1             0.04       6.36
 127     10      7          1            1             0.04       6.63
 127     11      5          1            1             0.04       7.33
 127     12      1          0            1             0.00       6.10
 128      1     12          0            0             0.07       6.44
 128      2      4          1            1             0.04       6.40
 128      3      9          1            1             0.04       7.15
 128      4      2          1            1             0.04       5.74
 128      5     11          1            1             0.04       6.18
 128      6      8          0            0             0.07       6.96
 128      7     10          1            1             0.04       7.02
 128      8      6          0            0             0.07       6.28
 128      9      3          1            1             0.04       6.40
 128     10      7          1            1             0.04       6.67
 128     11      5          1            1             0.04       7.37
 128     12      1          0            0             0.07       6.17
 129      1     12          1            0             0.12       6.56
 129      2      4          1            1             0.04       6.44
 129      3      9          1            1             0.04       7.19
 129      4      2          1            1             0.04       5.78
 129      5     11          1            1             0.04       6.22
 129      6      8          1            0             0.12       7.08
 129      7     10          1            1             0.04       7.06
 129      8      6          0            1             0.00       6.28
 129      9      3          1            1             0.04       6.44
 129     10      7          1            1             0.04       6.71
 129     11      5          1            1             0.04       7.41
 129     12      1          0            1             0.00       6.17
 130      1     12          1            1             0.04       6.60
 130      2      4          1            1             0.04       6.48
 130      3      9          1            1             0.04       7.23
 130      4      2          1            1             0.04       5.82
 130      5     11          1            1             0.04       6.26
 130      6      8          1            1             0.04       7.12
 130      7     10          1            1             0.04       7.10
 130      8      6          1            1             0.04       6.32
 130      9      3          1            1             0.04       6.48
 130     10      7          1            1             0.04       6.75
 130     11      5          1            1             0.04       7.45
 130     12      1          1            1             0.04       6.21
 131      1     10          0            1             0.00       6.60
 131      2      3          1            0             0.12       6.60
 131      3      2          0            1             0.00       7.23
 131      4     12          0            0             0.07       5.89
 131      5      7          0            1             0.00       6.26
 131      6      9          0            1             0.00       7.12
 131      7      5          1            0             0.12       7.22
 131      8     11          1            0             0.12       6.44
 131      9      6          1            0             0.12       6.60
 131     10      1          1            0             0.12       6.87
 131     11      8          0            1             0.00       7.45
 131     12      4          0            0             0.07       6.28
 132      1     10          0            1             0.00       6.60
 132      2      3          1            1             0.04       6.64
 132      3      2          1            1             0.04       7.27
 132      4     12          0            0             0.07       5.96
 132      5      7          1            0             0.12       6.38
 132      6      9          1            1             0.04       7.16
 132      7      5          0            1             0.00       7.22
 132      8     11          0            0             0.07       6.51
 132      9      6          1            1             0.04       6.64
 132     10      1          1            0             0.12       6.99
 132     11      8          0            0             0.07       7.52
 132     12      4          0            0             0.07       6.35
 133      1     10          1            1             0.04       6.64
 133      2      3          1            1             0.04       6.68
 133      3      2          1            1             0.04       7.31
 133      4     12          0            0             0.07       6.03
 133      5      7          1            1             0.04       6.42
 133      6      9          1            1             0.04       7.20
 133      7      5          1            1             0.04       7.26
 133      8     11          0            0             0.07       6.58
 133      9      6          1            1             0.04       6.68
 133     10      1          1            1             0.04       7.03
 133     11      8          0            0             0.07       7.59
 133     12      4          0            0             0.07       6.42
 134      1     10          1            0             0.12       6.76
 134      2      3          1            1             0.04       6.72
 134      3      2          1            1             0.04       7.35
 134      4     12          0            0             0.07       6.10
 134      5      7          1            1             0.04       6.46
 134      6      9          1            1             0.04       7.24
 134      7      5          1            1             0.04       7.30
 134      8     11          0            0             0.07       6.65
 134      9      6          1            1             0.04       6.72
 134     10      1          0            1             0.00       7.03
 134     11      8          0            0             0.07       7.66
 134     12      4          0            0             0.07       6.49
 135      1     10          0            1             0.00       6.76
 135      2      3          1            1             0.04       6.76
 135      3      2          1            1             0.04       7.39
 135      4     12          0            0             0.07       6.17
 135      5      7          1            1             0.04       6.50
 135      6      9          1            1             0.04       7.28
 135      7      5          1            1             0.04       7.34
 135      8     11          0            0             0.07       6.72
 135      9      6          1            1             0.04       6.76
 135     10      1          1            0             0.12       7.15
 135     11      8          0            0             0.07       7.73
 135     12      4          0            0             0.07       6.56
 136      1     10          1            1             0.04       6.80
 136      2      3          1            1             0.04       6.80
 136      3      2          1            1             0.04       7.43
 136      4     12          0            0             0.07       6.24
 136      5      7          1            1             0.04       6.54
 136      6      9          1            1             0.04       7.32
 136      7      5          1            1             0.04       7.38
 136      8     11          0            0             0.07       6.79
 136      9      6          1            1             0.04       6.80
 136     10      1          1            1             0.04       7.19
 136     11      8          0            0             0.07       7.80
 136     12      4          0            0             0.07       6.63
 137      1     10          1            1             0.04       6.84
 137      2      3          1            1             0.04       6.84
 137      3      2          1            1             0.04       7.47
 137      4     12          0            0             0.07       6.31
 137      5      7          1            1             0.04       6.58
 137      6      9          1            1             0.04       7.36
 137      7      5          1            1             0.04       7.42
 137      8     11          0            0             0.07       6.86
 137      9      6          1            1             0.04       6.84
 137     10      1          1            1             0.04       7.23
 137     11      8          0            0             0.07       7.87
 137     12      4          0            0             0.07       6.70
 138      1     10          1            1             0.04       6.88
 138      2      3          1            1             0.04       6.88
 138      3      2          1            1             0.04       7.51
 138      4     12          0            1             0.00       6.31
 138      5      7          1            1             0.04       6.62
 138      6      9          1            1             0.04       7.40
 138      7      5          1            1             0.04       7.46
 138      8     11          0            0             0.07       6.93
 138      9      6          1            1             0.04       6.88
 138     10      1          1            1             0.04       7.27
 138     11      8          0            0             0.07       7.94
 138     12      4          1            0             0.12       6.82
 139      1     10          1            1             0.04       6.92
 139      2      3          1            1             0.04       6.92
 139      3      2          1            1             0.04       7.55
 139      4     12          1            1             0.04       6.35
 139      5      7          1            1             0.04       6.66
 139      6      9          1            1             0.04       7.44
 139      7      5          1            1             0.04       7.50
 139      8     11          0            0             0.07       7.00
 139      9      6          1            1             0.04       6.92
 139     10      1          1            1             0.04       7.31
 139     11      8          0            0             0.07       8.01
 139     12      4          1            1             0.04       6.86
 140      1     10          1            1             0.04       6.96
 140      2      3          1            1             0.04       6.96
 140      3      2          1            1             0.04       7.59
 140      4     12          1            1             0.04       6.39
 140      5      7          1            1             0.04       6.70
 140      6      9          1            1             0.04       7.48
 140      7      5          1            1             0.04       7.54
 140      8     11          1            1             0.04       7.04
 140      9      6          1            1             0.04       6.96
 140     10      1          1            1             0.04       7.35
 140     11      8          1            1             0.04       8.05
 140     12      4          1            1             0.04       6.90
 141      1      3          0            0             0.07       7.03
 141      2     12          1            0             0.12       7.08
 141      3      1          0            0             0.07       7.66
 141      4     11          1            1             0.04       6.43
 141      5      9          1            1             0.04       6.74
 141      6      7          0            1             0.00       7.48
 141      7      6          1            0             0.12       7.66
 141      8     10          1            1             0.04       7.08
 141      9      5          1            1             0.04       7.00
 141     10      8          1            1             0.04       7.39
 141     11      4          1            1             0.04       8.09
 141     12      2          0            1             0.00       6.90
 142      1      3          0            0             0.07       7.10
 142      2     12          1            1             0.04       7.12
 142      3      1          0            0             0.07       7.73
 142      4     11          0            1             0.00       6.43
 142      5      9          1            1             0.04       6.78
 142      6      7          1            0             0.12       7.60
 142      7      6          0            1             0.00       7.66
 142      8     10          0            1             0.00       7.08
 142      9      5          1            1             0.04       7.04
 142     10      8          1            0             0.12       7.51
 142     11      4          1            0             0.12       8.21
 142     12      2          1            1             0.04       6.94
 143      1      3          0            0             0.07       7.17
 143      2     12          1            1             0.04       7.16
 143      3      1          0            0             0.07       7.80
 143      4     11          1            0             0.12       6.55
 143      5      9          1            1             0.04       6.82
 143      6      7          0            1             0.00       7.60
 143      7      6          1            0             0.12       7.78
 143      8     10          1            1             0.04       7.12
 143      9      5          1            1             0.04       7.08
 143     10      8          1            1             0.04       7.55
 143     11      4          0            1             0.00       8.21
 143     12      2          1            1             0.04       6.98
 144      1      3          0            0             0.07       7.24
 144      2     12          1            1             0.04       7.20
 144      3      1          0            0             0.07       7.87
 144      4     11          1            0             0.12       6.67
 144      5      9          1            1             0.04       6.86
 144      6      7          0            0             0.07       7.67
 144      7      6          0            0             0.07       7.85
 144      8     10          1            0             0.12       7.24
 144      9      5          1            1             0.04       7.12
 144     10      8          0            1             0.00       7.55
 144     11      4          0            1             0.00       8.21
 144     12      2          1            1             0.04       7.02
 145      1      3          0            0             0.07       7.31
 145      2     12          1            0             0.12       7.32
 145      3      1          0            0             0.07       7.94
 145      4     11          0            1             0.00       6.67
 145      5      9          1            1             0.04       6.90
 145      6      7          0            0             0.07       7.74
 145      7      6          0            0             0.07       7.92
 145      8     10          0            1             0.00       7.24
 145      9      5          1            1             0.04       7.16
 145     10      8          1            0             0.12       7.67
 145     11      4          1            0             0.12       8.33
 145     12      2          0            1             0.00       7.02
 146      1      3          0            0             0.07       7.38
 146      2     12          1            1             0.04       7.36
 146      3      1          0            0             0.07       8.01
 146      4     11          0            1             0.00       6.67
 146      5      9          1            1             0.04       6.94
 146      6      7          0            0             0.07       7.81
 146      7      6          0            0             0.07       7.99
 146      8     10          1            1             0.04       7.28
 146      9      5          1            1             0.04       7.20
 146     10      8          1            1             0.04       7.71
 146     11      4          1            0             0.12       8.45
 146     12      2          1            1             0.04       7.06
 147      1      3          0            0             0.07       7.45
 147      2     12          1            1             0.04       7.40
 147      3      1          0            0             0.07       8.08
 147      4     11          1            1             0.04       6.71
 147      5      9          1            1             0.04       6.98
 147      6      7          0            0             0.07       7.88
 147      7      6          0            0             0.07       8.06
 147      8     10          1            1             0.04       7.32
 147      9      5          1            1             0.04       7.24
 147     10      8          1            1             0.04       7.75
 147     11      4          1            1             0.04       8.49
 147     12      2          1            1             0.04       7.10
 148      1      3          0            1             0.00       7.45
 148      2     12          1            1             0.04       7.44
 148      3      1          1            0             0.12       8.20
 148      4     11          1            1             0.04       6.75
 148      5      9          1            1             0.04       7.02
 148      6      7          0            1             0.00       7.88
 148      7      6          1            0             0.12       8.18
 148      8     10          1            1             0.04       7.36
 148      9      5          1            1             0.04       7.28
 148     10      8          1            1             0.04       7.79
 148     11      4          1            1             0.04       8.53
 148     12      2          1            1             0.04       7.14
 149      1      3          1            1             0.04       7.49
 149      2     12          1            1             0.04       7.48
 149      3      1          1            1             0.04       8.24
 149      4     11          1            1             0.04       6.79
 149      5      9          1            1             0.04       7.06
 149      6      7          1            1             0.04       7.92
 149      7      6          1            1             0.04       8.22
 149      8     10          1            1             0.04       7.40
 149      9      5          1            1             0.04       7.32
 149     10      8          1            1             0.04       7.83
 149     11      4          1            1             0.04       8.57
 149     12      2          1            1             0.04       7.18
 150      1      3          1            0             0.12       7.61
 150      2     12          1            1             0.04       7.52
 150      3      1          0            1             0.00       8.24
 150      4     11          1            1             0.04       6.83
 150      5      9          1            1             0.04       7.10
 150      6      7          1            1             0.04       7.96
 150      7      6          1            1             0.04       8.26
 150      8     10          1            1             0.04       7.44
 150      9      5          1            1             0.04       7.36
 150     10      8          1            1             0.04       7.87
 150     11      4          1            1             0.04       8.61
 150     12      2          1            1             0.04       7.22
 151      1      2          0            1             0.00       7.61
 151      2      1          1            0             0.12       7.64
 151      3      9          0            1             0.00       8.24
 151      4     10          0            1             0.00       6.83
 151      5      7          0            1             0.00       7.10
 151      6     12          0            0             0.07       8.03
 151      7      5          1            0             0.12       8.38
 151      8     11          1            0             0.12       7.56
 151      9      3          1            0             0.12       7.48
 151     10      4          1            0             0.12       7.99
 151     11      8          0            1             0.00       8.61
 151     12      6          0            0             0.07       7.29
 152      1      2          0            1             0.00       7.61
 152      2      1          1            0             0.12       7.76
 152      3      9          1            1             0.04       8.28
 152      4     10          1            1             0.04       6.87
 152      5      7          1            0             0.12       7.22
 152      6     12          0            0             0.07       8.10
 152      7      5          0            1             0.00       8.38
 152      8     11          0            0             0.07       7.63
 152      9      3          1            1             0.04       7.52
 152     10      4          1            1             0.04       8.03
 152     11      8          0            0             0.07       8.68
 152     12      6          0            0             0.07       7.36
 153      1      2          0            1             0.00       7.61
 153      2      1          1            0             0.12       7.88
 153      3      9          1            1             0.04       8.32
 153      4     10          1            1             0.04       6.91
 153      5      7          0            1             0.00       7.22
 153      6     12          0            0             0.07       8.17
 153      7      5          1            0             0.12       8.50
 153      8     11          0            0             0.07       7.70
 153      9      3          1            1             0.04       7.56
 153     10      4          1            1             0.04       8.07
 153     11      8          0            0             0.07       8.75
 153     12      6          0            0             0.07       7.43
 154      1      2          1            1             0.04       7.65
 154      2      1          1            1             0.04       7.92
 154      3      9          1            1             0.04       8.36
 154      4     10          1            0             0.12       7.03
 154      5      7          1            0             0.12       7.34
 154      6     12          0            0             0.07       8.24
 154      7      5          0            1             0.00       8.50
 154      8     11          0            0             0.07       7.77
 154      9      3          1            1             0.04       7.60
 154     10      4          0            1             0.00       8.07
 154     11      8          0            0             0.07       8.82
 154     12      6          0            0             0.07       7.50
 155      1      2          1            1             0.04       7.69
 155      2      1          1            1             0.04       7.96
 155      3      9          1            1             0.04       8.40
 155      4     10          0            1             0.00       7.03
 155      5      7          1            1             0.04       7.38
 155      6     12          0            0             0.07       8.31
 155      7      5          1            1             0.04       8.54
 155      8     11          0            0             0.07       7.84
 155      9      3          1            1             0.04       7.64
 155     10      4          1            0             0.12       8.19
 155     11      8          0            0             0.07       8.89
 155     12      6          0            0             0.07       7.57
 156      1      2          1            1             0.04       7.73
 156      2      1          1            1             0.04       8.00
 156      3      9          1            1             0.04       8.44
 156      4     10          0            1             0.00       7.03
 156      5      7          1            1             0.04       7.42
 156      6     12          0            0             0.07       8.38
 156      7      5          1            1             0.04       8.58
 156      8     11          0            0             0.07       7.91
 156      9      3          1            1             0.04       7.68
 156     10      4          1            0             0.12       8.31
 156     11      8          0            0             0.07       8.96
 156     12      6          0            0             0.07       7.64
 157      1      2          1            1             0.04       7.77
 157      2      1          1            1             0.04       8.04
 157      3      9          1            1             0.04       8.48
 157      4     10          0            1             0.00       7.03
 157      5      7          1            1             0.04       7.46
 157      6     12          0            0             0.07       8.45
 157      7      5          1            1             0.04       8.62
 157      8     11          0            0             0.07       7.98
 157      9      3          1            1             0.04       7.72
 157     10      4          1            0             0.12       8.43
 157     11      8          0            0             0.07       9.03
 157     12      6          0            0             0.07       7.71
 158      1      2          1            1             0.04       7.81
 158      2      1          1            1             0.04       8.08
 158      3      9          1            1             0.04       8.52
 158      4     10          1            1             0.04       7.07
 158      5      7          1            1             0.04       7.50
 158      6     12          0            0             0.07       8.52
 158      7      5          1            1             0.04       8.66
 158      8     11          0            0             0.07       8.05
 158      9      3          1            1             0.04       7.76
 158     10      4          1            1             0.04       8.47
 158     11      8          0            0             0.07       9.10
 158     12      6          0            0             0.07       7.78
 159      1      2          1            1             0.04       7.85
 159      2      1          1            1             0.04       8.12
 159      3      9          1            1             0.04       8.56
 159      4     10          1            1             0.04       7.11
 159      5      7          1            1             0.04       7.54
 159      6     12          1            1             0.04       8.56
 159      7      5          1            1             0.04       8.70
 159      8     11          0            0             0.07       8.12
 159      9      3          1            1             0.04       7.80
 159     10      4          1            1             0.04       8.51
 159     11      8          0            0             0.07       9.17
 159     12      6          1            1             0.04       7.82
 160      1      2          1            1             0.04       7.89
 160      2      1          1            1             0.04       8.16
 160      3      9          1            1             0.04       8.60
 160      4     10          1            1             0.04       7.15
 160      5      7          1            1             0.04       7.58
 160      6     12          1            1             0.04       8.60
 160      7      5          1            1             0.04       8.74
 160      8     11          1            0             0.12       8.24
 160      9      3          1            1             0.04       7.84
 160     10      4          1            1             0.04       8.55
 160     11      8          0            1             0.00       9.17
 160     12      6          1            1             0.04       7.86
 161      1      9          0            1             0.00       7.89
 161      2      8          1            1             0.04       8.20
 161      3      5          0            0             0.07       8.67
 161      4      6          1            0             0.12       7.27
 161      5      3          0            0             0.07       7.65
 161      6      4          0            1             0.00       8.60
 161      7     12          1            0             0.12       8.86
 161      8      2          1            1             0.04       8.28
 161      9      1          1            0             0.12       7.96
 161     10     11          1            0             0.12       8.67
 161     11     10          0            1             0.00       9.17
 161     12      7          0            1             0.00       7.86
 162      1      9          0            1             0.00       7.89
 162      2      8          1            1             0.04       8.24
 162      3      5          0            1             0.00       8.67
 162      4      6          0            1             0.00       7.27
 162      5      3          1            0             0.12       7.77
 162      6      4          1            0             0.12       8.72
 162      7     12          0            1             0.00       8.86
 162      8      2          1            1             0.04       8.32
 162      9      1          1            0             0.12       8.08
 162     10     11          1            0             0.12       8.79
 162     11     10          0            1             0.00       9.17
 162     12      7          1            0             0.12       7.98
 163      1      9          1            1             0.04       7.93
 163      2      8          1            1             0.04       8.28
 163      3      5          1            1             0.04       8.71
 163      4      6          0            0             0.07       7.34
 163      5      3          1            1             0.04       7.81
 163      6      4          0            0             0.07       8.79
 163      7     12          1            0             0.12       8.98
 163      8      2          1            1             0.04       8.36
 163      9      1          1            1             0.04       8.12
 163     10     11          1            1             0.04       8.83
 163     11     10          1            1             0.04       9.21
 163     12      7          0            1             0.00       7.98
 164      1      9          1            1             0.04       7.97
 164      2      8          1            1             0.04       8.32
 164      3      5          1            1             0.04       8.75
 164      4      6          0            0             0.07       7.41
 164      5      3          1            1             0.04       7.85
 164      6      4          0            0             0.07       8.86
 164      7     12          0            1             0.00       8.98
 164      8      2          1            1             0.04       8.40
 164      9      1          1            1             0.04       8.16
 164     10     11          1            1             0.04       8.87
 164     11     10          1            1             0.04       9.25
 164     12      7          1            0             0.12       8.10
 165      1      9          1            1             0.04       8.01
 165      2      8          1            1             0.04       8.36
 165      3      5          1            1             0.04       8.79
 165      4      6          0            0             0.07       7.48
 165      5      3          1            1             0.04       7.89
 165      6      4          0            0             0.07       8.93
 165      7     12          1            1             0.04       9.02
 165      8      2          1            1             0.04       8.44
 165      9      1          1            1             0.04       8.20
 165     10     11          1            1             0.04       8.91
 165     11     10          1            1             0.04       9.29
 165     12      7          1            1             0.04       8.14
 166      1      9          1            1             0.04       8.05
 166      2      8          1            1             0.04       8.40
 166      3      5          1            1             0.04       8.83
 166      4      6          0            0             0.07       7.55
 166      5      3          1            1             0.04       7.93
 166      6      4          0            0             0.07       9.00
 166      7     12          1            1             0.04       9.06
 166      8      2          1            1             0.04       8.48
 166      9      1          1            1             0.04       8.24
 166     10     11          1            1             0.04       8.95
 166     11     10          1            1             0.04       9.33
 166     12      7          1            1             0.04       8.18
 167      1      9          1            1             0.04       8.09
 167      2      8          1            0             0.12       8.52
 167      3      5          1            1             0.04       8.87
 167      4      6          0            0             0.07       7.62
 167      5      3          1            1             0.04       7.97
 167      6      4          0            0             0.07       9.07
 167      7     12          1            1             0.04       9.10
 167      8      2          0            1             0.00       8.48
 167      9      1          1            1             0.04       8.28
 167     10     11          1            1             0.04       8.99
 167     11     10          1            1             0.04       9.37
 167     12      7          1            1             0.04       8.22
 168      1      9          1            1             0.04       8.13
 168      2      8          1            1             0.04       8.56
 168      3      5          1            1             0.04       8.91
 168      4      6          0            0             0.07       7.69
 168      5      3          1            1             0.04       8.01
 168      6      4          0            0             0.07       9.14
 168      7     12          1            1             0.04       9.14
 168      8      2          1            1             0.04       8.52
 168      9      1          1            1             0.04       8.32
 168     10     11          1            1             0.04       9.03
 168     11     10          1            1             0.04       9.41
 168     12      7          1            1             0.04       8.26
 169      1      9          1            1             0.04       8.17
 169      2      8          1            1             0.04       8.60
 169      3      5          1            1             0.04       8.95
 169      4      6          1            1             0.04       7.73
 169      5      3          1            1             0.04       8.05
 169      6      4          1            1             0.04       9.18
 169      7     12          1            1             0.04       9.18
 169      8      2          1            1             0.04       8.56
 169      9      1          1            1             0.04       8.36
 169     10     11          1            1             0.04       9.07
 169     11     10          1            1             0.04       9.45
 169     12      7          1            1             0.04       8.30
 170      1      9          1            1             0.04       8.21
 170      2      8          1            1             0.04       8.64
 170      3      5          1            1             0.04       8.99
 170      4      6          0            1             0.00       7.73
 170      5      3          1            1             0.04       8.09
 170      6      4          1            0             0.12       9.30
 170      7     12          1            1             0.04       9.22
 170      8      2          1            1             0.04       8.60
 170      9      1          1            1             0.04       8.40
 170     10     11          1            1             0.04       9.11
 170     11     10          1            1             0.04       9.49
 170     12      7          1            1             0.04       8.34
 171      1     12          0            0             0.07       8.28
 171      2      3          1            0             0.12       8.76
 171      3      2          0            1             0.00       8.99
 171      4     10          0            1             0.00       7.73
 171      5      6          0            0             0.07       8.16
 171      6      5          0            0             0.07       9.37
 171      7      9          1            1             0.04       9.26
 171      8     11          1            0             0.12       8.72
 171      9      7          1            1             0.04       8.44
 171     10      4          1            0             0.12       9.23
 171     11      8          0            1             0.00       9.49
 171     12      1          0            0             0.07       8.41
 172      1     12          0            0             0.07       8.35
 172      2      3          1            0             0.12       8.88
 172      3      2          0            1             0.00       8.99
 172      4     10          0            1             0.00       7.73
 172      5      6          1            0             0.12       8.28
 172      6      5          0            1             0.00       9.37
 172      7      9          1            1             0.04       9.30
 172      8     11          0            0             0.07       8.79
 172      9      7          1            1             0.04       8.48
 172     10      4          1            0             0.12       9.35
 172     11      8          0            0             0.07       9.56
 172     12      1          0            0             0.07       8.48
 173      1     12          0            0             0.07       8.42
 173      2      3          1            0             0.12       9.00
 173      3      2          0            1             0.00       8.99
 173      4     10          0            1             0.00       7.73
 173      5      6          1            1             0.04       8.32
 173      6      5          1            1             0.04       9.41
 173      7      9          1            1             0.04       9.34
 173      8     11          0            0             0.07       8.86
 173      9      7          1            1             0.04       8.52
 173     10      4          1            0             0.12       9.47
 173     11      8          0            0             0.07       9.63
 173     12      1          0            0             0.07       8.55
 174      1     12          0            0             0.07       8.49
 174      2      3          1            1             0.04       9.04
 174      3      2          1            1             0.04       9.03
 174      4     10          1            1             0.04       7.77
 174      5      6          1            1             0.04       8.36
 174      6      5          1            1             0.04       9.45
 174      7      9          0            1             0.00       9.34
 174      8     11          0            0             0.07       8.93
 174      9      7          1            0             0.12       8.64
 174     10      4          1            1             0.04       9.51
 174     11      8          0            0             0.07       9.70
 174     12      1          0            0             0.07       8.62
 175      1     12          0            0             0.07       8.56
 175      2      3          1            1             0.04       9.08
 175      3      2          1            1             0.04       9.07
 175      4     10          1            1             0.04       7.81
 175      5      6          1            1             0.04       8.40
 175      6      5          1            1             0.04       9.49
 175      7      9          0            1             0.00       9.34
 175      8     11          0            0             0.07       9.00
 175      9      7          1            0             0.12       8.76
 175     10      4          1            1             0.04       9.55
 175     11      8          0            0             0.07       9.77
 175     12      1          0            0             0.07       8.69
 176      1     12          0            0             0.07       8.63
 176      2      3          1            1             0.04       9.12
 176      3      2          1            1             0.04       9.11
 176      4     10          1            1             0.04       7.85
 176      5      6          1            1             0.04       8.44
 176      6      5          1            1             0.04       9.53
 176      7      9          1            1             0.04       9.38
 176      8     11          0            0             0.07       9.07
 176      9      7          1            1             0.04       8.80
 176     10      4          1            1             0.04       9.59
 176     11      8          0            0             0.07       9.84
 176     12      1          0            0             0.07       8.76
 177      1     12          0            0             0.07       8.70
 177      2      3          1            1             0.04       9.16
 177      3      2          1            1             0.04       9.15
 177      4     10          1            1             0.04       7.89
 177      5      6          1            1             0.04       8.48
 177      6      5          1            1             0.04       9.57
 177      7      9          1            1             0.04       9.42
 177      8     11          0            0             0.07       9.14
 177      9      7          1            1             0.04       8.84
 177     10      4          1            1             0.04       9.63
 177     11      8          0            0             0.07       9.91
 177     12      1          0            0             0.07       8.83
 178      1     12          0            0             0.07       8.77
 178      2      3          1            1             0.04       9.20
 178      3      2          1            1             0.04       9.19
 178      4     10          1            1             0.04       7.93
 178      5      6          1            1             0.04       8.52
 178      6      5          1            1             0.04       9.61
 178      7      9          1            1             0.04       9.46
 178      8     11          0            0             0.07       9.21
 178      9      7          1            1             0.04       8.88
 178     10      4          1            1             0.04       9.67
 178     11      8          0            0             0.07       9.98
 178     12      1          0            0             0.07       8.90
 179      1     12          1            1             0.04       8.81
 179      2      3          1            1             0.04       9.24
 179      3      2          1            1             0.04       9.23
 179      4     10          1            1             0.04       7.97
 179      5      6          1            1             0.04       8.56
 179      6      5          1            1             0.04       9.65
 179      7      9          1            1             0.04       9.50
 179      8     11          0            1             0.00       9.21
 179      9      7          1            1             0.04       8.92
 179     10      4          1            1             0.04       9.71
 179     11      8          1            0             0.12      10.10
 179     12      1          1            1             0.04       8.94
 180      1     12          1            1             0.04       8.85
 180      2      3          1            1             0.04       9.28
 180      3      2          1            1             0.04       9.27
 180      4     10          1            1             0.04       8.01
 180      5      6          1            1             0.04       8.60
 180      6      5          1            1             0.04       9.69
 180      7      9          1            1             0.04       9.54
 180      8     11          1            1             0.04       9.25
 180      9      7          1            1             0.04       8.96
 180     10      4          1            1             0.04       9.75
 180     11      8          1            1             0.04      10.14
 180     12      1          1            1             0.04       8.98
 181      1      4          0            0             0.07       8.92
 181      2      6          1            0             0.12       9.40
 181      3      9          1            1             0.04       9.31
 181      4      1          0            0             0.07       8.08
 181      5     11          0            0             0.07       8.67
 181      6      2          0            1             0.00       9.69
 181      7      8          1            1             0.04       9.58
 181      8      7          1            1             0.04       9.29
